spot	row	col	min	max	mean	std_deviation	mean_minus_min	normalized_mean
0	0	0	3532.0	7053.0	5503.948717948718	997.9211346101312	3276.4679487179487	0.1696999094940899
0	0	1	4139.0	7269.0	6130.115384615385	788.1830552200296	3902.6346153846157	0.20213130461978554
0	0	2	4075.0	7192.0	6061.198717948718	762.4109586921148	3833.7179487179487	0.1985618657365076
0	0	3	2072.0	3361.0	2401.608974358974	207.9089308611934	174.12820512820508	0.00901871805649348
0	0	4	1986.0	2588.0	2227.480769230769	113.22352833985985	0.0	0.0
0	0	5	2629.0	4895.0	3338.50641025641	500.83013019733767	1111.025641025641	0.05754396309643096
0	0	6	5368.0	10901.0	9167.596153846154	1249.882558502849	6940.115384615385	0.3594532194672037
0	0	7	6660.0	10776.0	9033.352564102564	851.8924875713365	6805.871794871795	0.35250026726800304
0	0	8	6034.0	11086.0	9530.365384615385	1012.5570256281289	7302.884615384615	0.37824232608821234
0	0	9	5762.0	10073.0	8486.865384615385	1028.1807553308681	6259.384615384615	0.3241957557177092
0	0	10	5953.0	9685.0	8152.352564102564	738.5628224048	5924.871794871795	0.30687014891973924
0	0	11	7098.0	12331.0	10564.24358974359	1102.0410236014714	8336.76282051282	0.43179054953621526
0	0	12	10658.0	16710.0	14203.096153846154	1205.7073832073004	11975.615384615385	0.6202596450548115
0	0	13	6424.0	11307.0	9160.01923076923	986.1467238287181	6932.538461538461	0.35906078371610756
0	0	14	5146.0	8502.0	7251.128205128205	695.8811885794106	5023.647435897436	0.2601925392053939
0	0	15	4785.0	9397.0	7164.416666666667	880.8138682094575	4936.935897435898	0.2557014407239411
0	0	16	4175.0	8227.0	6295.282051282052	994.0975534323989	4067.8012820512827	0.21068587277777448
0	0	17	4914.0	8923.0	7411.891025641025	1140.6070119852452	5184.410256410256	0.268519016533431
0	0	18	5216.0	8358.0	7179.134615384615	784.1068400419016	4951.653846153846	0.25646373555009727
0	0	19	4793.0	7181.0	6424.333333333333	575.3158160280691	4196.852564102564	0.2173698969241935
0	0	20	4351.0	8581.0	6970.2307692307695	1211.715306956078	4742.75	0.24564386355985043
0	0	21	5392.0	11214.0	9087.51282051282	1761.7874994967358	6860.032051282051	0.35530541926547443
0	0	22	4836.0	9196.0	7746.160256410257	1234.2522693820629	5518.679487179488	0.28583200695361627
0	0	23	4216.0	6249.0	5475.916666666667	510.0980039717015	3248.435897435898	0.1682480300190109
0	1	0	2478.0	5411.0	4242.051282051282	922.48640724226	2014.5705128205132	0.10434176040967372
0	1	1	4084.0	10953.0	8183.423076923077	2203.535519929972	5955.9423076923085	0.3084794011071868
0	1	2	6244.0	12509.0	10179.384615384615	1420.7326935776823	7951.903846153846	0.41185733665608876
0	1	3	4906.0	11846.0	9587.205128205129	1729.5302689456864	7359.724358974359	0.3811862582413168
0	1	4	4147.0	11268.0	8953.121794871795	2154.383975549058	6725.641025641025	0.3483448308376146
0	1	5	3864.0	9280.0	7273.884615384615	1705.6044618107926	5046.403846153846	0.26137117449844915
0	1	6	3925.0	8282.0	6990.102564102564	1260.2249731540496	4762.621794871795	0.24667309437913806
0	1	7	4252.0	9329.0	7504.48717948718	1528.3568300088084	5277.00641025641	0.27331490014136983
0	1	8	4819.0	7608.0	6829.339743589743	633.5018547397028	4601.858974358975	0.23834661705110097
0	1	9	4318.0	7697.0	6532.23717948718	824.5818812385052	4304.75641025641	0.22295862027292543
0	1	10	3932.0	6911.0	6047.2692307692305	780.70118480144	3819.7884615384614	0.19784040813318113
0	1	11	4551.0	9469.0	7994.942307692308	1372.4318103532426	5767.461538461539	0.2987173127912142
0	1	12	5268.0	8298.0	7096.467948717948	683.4933175204568	4868.98717948718	0.2521821353418607
0	1	13	4968.0	11473.0	8771.076923076924	1640.3358607249154	6543.596153846154	0.3389160805031146
0	1	14	4335.0	7865.0	6679.224358974359	771.1035123494452	4451.74358974359	0.230571608236237
0	1	15	3052.0	4323.0	3794.391025641026	289.0129045833689	1566.9102564102568	0.08115584613065656
0	1	16	3771.0	5640.0	4777.634615384615	415.2370343129481	2550.153846153846	0.13208152304912618
0	1	17	3518.0	5977.0	5153.544871794872	654.0226921479862	2926.064102564103	0.15155125005063153
0	1	18	3938.0	5295.0	4759.474358974359	336.7614921039853	2531.9935897435903	0.13114093888427397
0	1	19	4239.0	8829.0	6704.698717948718	1252.9573245049505	4477.217948717949	0.23189101574457546
0	1	20	4053.0	6784.0	5695.846153846154	719.1104913428153	3468.365384615385	0.17963895910899158
