spot	row	col	min	max	mean	std_deviation	mean_minus_min	normalized_mean
0	0	0	2979.0	7053.0	5470.294871794872	1063.9815073456548	3208.564102564103	0.16647824879474094
0	0	1	4139.0	7269.0	6130.115384615385	788.1830552200296	3868.3846153846157	0.2007134268936994
0	0	2	3736.0	7192.0	6013.083333333333	852.7712846821794	3751.352564102564	0.1946411495984687
0	0	3	2203.0	4561.0	2594.7820512820513	376.9833451420298	333.0512820512822	0.01728056302519612
0	0	4	2021.0	2704.0	2261.730769230769	135.8449470086818	0.0	0.0
0	0	5	2455.0	4453.0	3208.25	437.7415296430001	946.519230769231	0.049110710882504086
0	0	6	5368.0	10901.0	9167.596153846154	1249.882558502849	6905.865384615385	0.35831491561107753
0	0	7	6287.0	10776.0	8960.910256410256	960.9869749833634	6699.179487179486	0.34759089540895655
0	0	8	6426.0	11086.0	9524.698717948719	1001.6097457777931	7262.967948717949	0.37684339365033437
0	0	9	5762.0	10073.0	8486.865384615385	1028.1807553308681	6225.134615384615	0.3229947964737753
0	0	10	5401.0	9685.0	8022.852564102564	959.7338999783099	5761.121794871795	0.29891921646103675
0	0	11	7383.0	12331.0	10518.679487179486	1187.2074579540304	8256.948717948717	0.4284166745659154
0	0	12	9552.0	16710.0	14012.346153846154	1524.4129685748887	11750.615384615385	0.6096876387565417
0	0	13	6410.0	11307.0	9153.794871794871	998.1628460969536	6892.064102564102	0.3575988279177746
0	0	14	5146.0	8502.0	7251.128205128205	695.8811885794106	4989.397435897436	0.2588778410272016
0	0	15	5050.0	9397.0	7076.0641025641025	965.2078076732404	4814.333333333334	0.2497945363806141
0	0	16	3907.0	8227.0	6247.24358974359	1062.4567535596213	3985.512820512821	0.2067906931881867
0	0	17	4191.0	8923.0	7179.570512820513	1406.2977618541047	4917.839743589744	0.2551650277804109
0	0	18	4340.0	8358.0	7051.942307692308	999.2810205044658	4790.211538461539	0.24854296276709856
0	0	19	4267.0	7181.0	6201.74358974359	846.6072469591817	3940.012820512821	0.20442989873994508
0	0	20	3826.0	8581.0	6522.916666666667	1536.739652886164	4261.185897435898	0.22109415405697108
0	0	21	4748.0	11214.0	8660.955128205129	2076.127929251638	6399.224358974359	0.3320275459278957
0	0	22	4533.0	9196.0	7211.179487179487	1623.8729867985146	4949.448717948719	0.25680507813604336
0	0	23	3909.0	8566.0	5519.551282051282	1117.8093685642282	3257.820512820513	0.16903394681394193
0	1	0	2860.0	5411.0	4536.839743589743	697.5613141906722	2275.108974358974	0.11804537661123887
0	1	1	5278.0	10953.0	8850.929487179486	1559.0809414820767	6589.198717948717	0.3418844780592127
0	1	2	7285.0	12509.0	10356.692307692309	1107.1737318309965	8094.961538461539	0.4200118738182308
0	1	3	6915.0	11846.0	9989.679487179486	1089.598096886095	7727.948717948717	0.4009691962555897
0	1	4	5263.0	11268.0	9709.153846153846	1397.6557800132573	7447.423076923076	0.3864139572243203
0	1	5	4578.0	9280.0	7775.205128205128	1201.5920982405705	5513.474358974359	0.2860698825755875
